rel_key,priority,priority_label,doc_depth,kind,rel_path,abs_path,output_md,parent_summary_only,status,reason
file:packages/@ant/ink/src/core/reconciler.ts,2926,D,skip,file,packages/@ant/ink/src/core/reconciler.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/core/reconciler.ts,files/packages__@ant__ink__src__core__reconciler.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/core/render-border.ts,2927,D,skip,file,packages/@ant/ink/src/core/render-border.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/core/render-border.ts,files/packages__@ant__ink__src__core__render-border.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/core/render-to-screen.ts,2928,D,skip,file,packages/@ant/ink/src/core/render-to-screen.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/core/render-to-screen.ts,files/packages__@ant__ink__src__core__render-to-screen.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/core/renderer.ts,2929,D,skip,file,packages/@ant/ink/src/core/renderer.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/core/renderer.ts,files/packages__@ant__ink__src__core__renderer.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/core/root.ts,2930,D,skip,file,packages/@ant/ink/src/core/root.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/core/root.ts,files/packages__@ant__ink__src__core__root.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/core/searchHighlight.ts,2931,D,skip,file,packages/@ant/ink/src/core/searchHighlight.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/core/searchHighlight.ts,files/packages__@ant__ink__src__core__searchHighlight.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/core/squash-text-nodes.ts,2932,D,skip,file,packages/@ant/ink/src/core/squash-text-nodes.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/core/squash-text-nodes.ts,files/packages__@ant__ink__src__core__squash-text-nodes.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/core/stringWidth.ts,2933,D,skip,file,packages/@ant/ink/src/core/stringWidth.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/core/stringWidth.ts,files/packages__@ant__ink__src__core__stringWidth.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/core/styles.ts,2934,D,skip,file,packages/@ant/ink/src/core/styles.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/core/styles.ts,files/packages__@ant__ink__src__core__styles.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/core/supports-hyperlinks.ts,2935,D,skip,file,packages/@ant/ink/src/core/supports-hyperlinks.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/core/supports-hyperlinks.ts,files/packages__@ant__ink__src__core__supports-hyperlinks.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/core/tabstops.ts,2936,D,skip,file,packages/@ant/ink/src/core/tabstops.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/core/tabstops.ts,files/packages__@ant__ink__src__core__tabstops.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/core/terminal-focus-state.ts,2937,D,skip,file,packages/@ant/ink/src/core/terminal-focus-state.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/core/terminal-focus-state.ts,files/packages__@ant__ink__src__core__terminal-focus-state.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/core/terminal-querier.ts,2938,D,skip,file,packages/@ant/ink/src/core/terminal-querier.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/core/terminal-querier.ts,files/packages__@ant__ink__src__core__terminal-querier.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/core/terminal.ts,2939,D,skip,file,packages/@ant/ink/src/core/terminal.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/core/terminal.ts,files/packages__@ant__ink__src__core__terminal.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/core/termio.ts,2940,D,skip,file,packages/@ant/ink/src/core/termio.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/core/termio.ts,files/packages__@ant__ink__src__core__termio.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/core/warn.ts,2941,D,skip,file,packages/@ant/ink/src/core/warn.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/core/warn.ts,files/packages__@ant__ink__src__core__warn.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/core/widest-line.ts,2942,D,skip,file,packages/@ant/ink/src/core/widest-line.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/core/widest-line.ts,files/packages__@ant__ink__src__core__widest-line.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/core/wrap-text.ts,2943,D,skip,file,packages/@ant/ink/src/core/wrap-text.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/core/wrap-text.ts,files/packages__@ant__ink__src__core__wrap-text.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/core/wrapAnsi.ts,2944,D,skip,file,packages/@ant/ink/src/core/wrapAnsi.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/core/wrapAnsi.ts,files/packages__@ant__ink__src__core__wrapAnsi.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/hooks/use-animation-frame.ts,2945,D,skip,file,packages/@ant/ink/src/hooks/use-animation-frame.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/hooks/use-animation-frame.ts,files/packages__@ant__ink__src__hooks__use-animation-frame.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/hooks/use-app.ts,2946,D,skip,file,packages/@ant/ink/src/hooks/use-app.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/hooks/use-app.ts,files/packages__@ant__ink__src__hooks__use-app.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/hooks/use-declared-cursor.ts,2947,D,skip,file,packages/@ant/ink/src/hooks/use-declared-cursor.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/hooks/use-declared-cursor.ts,files/packages__@ant__ink__src__hooks__use-declared-cursor.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/hooks/use-input.ts,2948,D,skip,file,packages/@ant/ink/src/hooks/use-input.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/hooks/use-input.ts,files/packages__@ant__ink__src__hooks__use-input.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/hooks/use-interval.ts,2949,D,skip,file,packages/@ant/ink/src/hooks/use-interval.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/hooks/use-interval.ts,files/packages__@ant__ink__src__hooks__use-interval.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/hooks/use-search-highlight.ts,2950,D,skip,file,packages/@ant/ink/src/hooks/use-search-highlight.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/hooks/use-search-highlight.ts,files/packages__@ant__ink__src__hooks__use-search-highlight.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/hooks/use-selection.ts,2951,D,skip,file,packages/@ant/ink/src/hooks/use-selection.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/hooks/use-selection.ts,files/packages__@ant__ink__src__hooks__use-selection.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/hooks/use-stdin.ts,2952,D,skip,file,packages/@ant/ink/src/hooks/use-stdin.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/hooks/use-stdin.ts,files/packages__@ant__ink__src__hooks__use-stdin.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/hooks/use-tab-status.ts,2953,D,skip,file,packages/@ant/ink/src/hooks/use-tab-status.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/hooks/use-tab-status.ts,files/packages__@ant__ink__src__hooks__use-tab-status.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/hooks/use-terminal-focus.ts,2954,D,skip,file,packages/@ant/ink/src/hooks/use-terminal-focus.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/hooks/use-terminal-focus.ts,files/packages__@ant__ink__src__hooks__use-terminal-focus.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/hooks/use-terminal-title.ts,2955,D,skip,file,packages/@ant/ink/src/hooks/use-terminal-title.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/hooks/use-terminal-title.ts,files/packages__@ant__ink__src__hooks__use-terminal-title.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/hooks/use-terminal-viewport.ts,2956,D,skip,file,packages/@ant/ink/src/hooks/use-terminal-viewport.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/hooks/use-terminal-viewport.ts,files/packages__@ant__ink__src__hooks__use-terminal-viewport.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/hooks/useDoublePress.ts,2957,D,skip,file,packages/@ant/ink/src/hooks/useDoublePress.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/hooks/useDoublePress.ts,files/packages__@ant__ink__src__hooks__useDoublePress.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/hooks/useExitOnCtrlCD.ts,2958,D,skip,file,packages/@ant/ink/src/hooks/useExitOnCtrlCD.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/hooks/useExitOnCtrlCD.ts,files/packages__@ant__ink__src__hooks__useExitOnCtrlCD.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/hooks/useMinDisplayTime.ts,2959,D,skip,file,packages/@ant/ink/src/hooks/useMinDisplayTime.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/hooks/useMinDisplayTime.ts,files/packages__@ant__ink__src__hooks__useMinDisplayTime.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/hooks/useSearchInput.ts,2960,D,skip,file,packages/@ant/ink/src/hooks/useSearchInput.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/hooks/useSearchInput.ts,files/packages__@ant__ink__src__hooks__useSearchInput.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/hooks/useTerminalNotification.ts,2961,D,skip,file,packages/@ant/ink/src/hooks/useTerminalNotification.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/hooks/useTerminalNotification.ts,files/packages__@ant__ink__src__hooks__useTerminalNotification.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/hooks/useTerminalSize.ts,2962,D,skip,file,packages/@ant/ink/src/hooks/useTerminalSize.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/hooks/useTerminalSize.ts,files/packages__@ant__ink__src__hooks__useTerminalSize.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/hooks/useTimeout.ts,2963,D,skip,file,packages/@ant/ink/src/hooks/useTimeout.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/hooks/useTimeout.ts,files/packages__@ant__ink__src__hooks__useTimeout.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/keybindings/KeybindingContext.tsx,2964,D,skip,file,packages/@ant/ink/src/keybindings/KeybindingContext.tsx,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/keybindings/KeybindingContext.tsx,files/packages__@ant__ink__src__keybindings__KeybindingContext.tsx.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/keybindings/KeybindingSetup.tsx,2965,D,skip,file,packages/@ant/ink/src/keybindings/KeybindingSetup.tsx,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/keybindings/KeybindingSetup.tsx,files/packages__@ant__ink__src__keybindings__KeybindingSetup.tsx.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/keybindings/match.ts,2966,D,skip,file,packages/@ant/ink/src/keybindings/match.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/keybindings/match.ts,files/packages__@ant__ink__src__keybindings__match.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/keybindings/parser.ts,2967,D,skip,file,packages/@ant/ink/src/keybindings/parser.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/keybindings/parser.ts,files/packages__@ant__ink__src__keybindings__parser.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/keybindings/resolver.ts,2968,D,skip,file,packages/@ant/ink/src/keybindings/resolver.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/keybindings/resolver.ts,files/packages__@ant__ink__src__keybindings__resolver.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/keybindings/types.ts,2969,D,skip,file,packages/@ant/ink/src/keybindings/types.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/keybindings/types.ts,files/packages__@ant__ink__src__keybindings__types.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/keybindings/useKeybinding.ts,2970,D,skip,file,packages/@ant/ink/src/keybindings/useKeybinding.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/keybindings/useKeybinding.ts,files/packages__@ant__ink__src__keybindings__useKeybinding.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/theme/Byline.tsx,2971,D,skip,file,packages/@ant/ink/src/theme/Byline.tsx,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/theme/Byline.tsx,files/packages__@ant__ink__src__theme__Byline.tsx.md,1,skipped,skipped: below default budget
file:packages/@ant/ink/src/theme/Dialog.tsx,2972,D,skip,file,packages/@ant/ink/src/theme/Dialog.tsx,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/theme/Dialog.tsx,files/packages__@ant__ink__src__theme__Dialog.tsx.md,1,skipped,skipped: below default budget
